image,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
微信图片_20251122072408_41_1274.jpg,16.09686,23.730204,0.18499178,-8.193224,-14.577081,-18.249216,12.972609,0.8497456,3.5272443,-5.6166406,7.9018583,-9.791212,-6.24238,9.135388,3.1875207,-6.040778,-6.2777596,-15.445303,6.4234953,-6.2830477,0.5698514,1.3894119,11.735042,-6.3434997,-2.1520472,7.138961,-1.4757869,-5.3385143,-0.28262395,3.9838657,-2.6855247,0.5134121,-1.3743947,4.0783267,0.403581,-1.6851218,3.9968984,-10.1191,-3.3955908,2.90194,5.615605,-7.813582,10.793292,-5.6509,6.60236,-0.95183814,-7.47917,0.06422492,3.7435646,-0.026703387
微信图片_20251122072410_42_1274.jpg,0.6057032,-3.2345335,-10.174493,-2.5836754,5.7728047,0.3688021,6.744956,-1.2310456,-1.1843795,-8.135681,-6.281062,3.9758444,2.965678,-0.9156813,-7.5870476,-12.721413,-16.828442,-12.040412,-11.436683,-3.5209074,30.449347,-0.7844624,-4.3525696,18.548162,6.9004264,0.89361197,7.1964297,3.4717383,-5.132111,-0.3688219,-7.7428045,3.2476313,1.1357977,0.7825522,1.3974931,-2.5899076,0.72488403,-2.2121496,-0.6117589,-2.1464212,0.7768258,0.3734838,-2.1333237,-1.0136721,0.796022,1.787708,2.2752771,-3.384632,-1.6111826,-1.7329615
微信图片_20251122072411_43_1274.jpg,-7.744745,-1.0037427,-5.2421308,-3.7121766,3.2878115,-2.3069065,-0.26582503,0.9094035,-4.9811373,-3.5153706,-1.8293746,-3.8373072,-2.6772897,1.7262667,0.57710373,1.558419,0.24540207,-2.8649821,3.7363596,2.9356794,-1.4187453,-1.2604332,-4.624693,3.6045923,2.8469708,-1.460755,-3.1434777,-0.82174087,-1.9966171,1.8452162,2.6970334,2.2460725,3.8906198,-0.98023456,-1.4218358,-3.9985542,-3.6254203,1.888664,-1.2663182,-0.09501337,0.4592722,-1.0492975,-0.09126569,-0.29780757,-5.1531897,1.4170336,-3.0376518,-3.9262629,-1.4035265,-0.8414443
微信图片_20251122072412_44_1274.jpg,-2.3142595,4.471021,-11.45483,-0.42604372,2.7135496,-5.818994,6.4070253,12.3079815,-6.17559,-1.7625439,-4.0964303,10.807214,2.8074079,8.645368,6.7843924,-8.144097,6.460272,15.889991,17.281767,-8.384682,-0.6891053,8.656924,15.354149,10.861226,-2.6426659,1.6516337,7.938051,9.591804,-5.572925,-1.6523007,1.8700331,0.0047069867,-1.697398,-2.9164484,-4.551851,-3.5891027,-5.3984847,-1.2853539,-0.44980878,-3.0017962,1.0316095,7.654974,-2.29675,5.0474114,0.47842997,-0.8508489,-6.2121687,1.5903442,-4.9102697,1.2984606
微信图片_20251122072413_45_1274.jpg,-4.595963,-2.210227,-5.7015023,-2.007964,-5.6988006,1.0507019,-2.8665848,3.6664624,-0.55231607,-4.820319,0.9693737,5.178893,-0.5997071,1.0205221,-2.6680949,5.754034,-3.996136,-0.9094277,0.67485815,-0.5168041,1.5034695,-1.3799415,2.0619798,2.3334916,1.1087282,-0.89266187,-1.2984132,-3.2096004,-6.705559,1.8563619,2.7023582,2.549548,-0.51632154,-0.6570223,0.4468985,1.2795258,2.4355834,-1.1967765,6.443293,-2.391329,-0.77931917,-2.649736,-1.2052656,0.20402834,2.949407,-0.86151373,2.2372575,0.45062363,-0.062963046,-0.24576372
微信图片_20251122072519_46_1274.jpg,-5.3395705,-5.276934,-16.614056,-3.265054,5.6964564,0.16364615,5.913105,-5.3600683,-2.0426164,-1.5064445,-4.9552193,0.95742005,-2.5721753,0.016846633,-3.606069,-2.073787,-2.1440897,0.06614594,2.6127133,-3.0020628,-7.3243494,0.5890638,-0.2068722,-0.14989384,-0.10186847,-4.4228916,-1.6784524,-3.7287252,-6.6698465,10.095131,-2.5219183,-2.131835,-0.5347628,2.3429785,-1.4945045,3.144987,-3.8145835,-3.3402066,6.754785,1.0164933,-5.695443,0.68248194,3.944035,2.6299531,-3.334411,2.3618188,3.3989618,5.2336903,3.3675957,-1.6419153
微信图片_20251122072520_47_1274.jpg,7.3909965,4.790899,-9.956183,5.286202,4.907686,8.573725,-1.9389142,4.3892426,21.459284,-17.327965,-16.409544,15.815741,-3.122871,6.6349783,-3.5463006,11.891213,0.43866947,-10.034659,7.912268,2.5840747,-0.10041871,-5.784674,1.2523996,-4.2666817,-1.6887408,3.2678514,-5.1742983,3.805858,7.0048,-4.65807,-3.2098663,-9.466784,-16.947525,-4.2829323,6.099793,3.8992894,-0.60345453,-9.011728,4.4844217,2.4635282,2.173758,1.0720813,-8.352779,-3.889508,-4.1371913,-1.2726289,2.0478444,-2.3999584,-1.7809952,1.1632992
微信图片_20251122072521_48_1274.jpg,-5.4799547,3.4117427,-2.4765973,-3.1144862,-6.1198707,1.8139483,-11.026587,-1.627323,-5.034531,-1.5436656,-0.25531045,0.6736787,1.8472342,0.2683288,-0.54387546,-4.3378806,-0.38006476,0.59781677,1.1721008,1.9389298,-2.970868,-1.3397149,2.528122,-0.7618311,0.43376756,-6.9246864,1.3437475,2.492396,3.5402849,-0.16038746,-1.8938177,-0.6206293,0.282141,4.4900184,-0.65512663,2.2049747,0.35883665,1.4725082,-1.5645196,4.911014,-0.9818091,-2.1518319,0.48061493,1.1449124,-0.49239504,-1.0131843,-2.4792016,-3.031264,-4.1398015,1.3995291
微信图片_20251122072522_49_1274.jpg,-6.3682213,-0.81229144,-12.262725,-3.3050795,6.1232967,0.007428844,4.5046678,-6.708179,-2.9811096,-4.1650057,-7.537638,0.5127832,-2.9808104,1.904712,-3.6089697,-4.0964627,-0.49603242,2.8551502,1.7560581,-4.710639,-7.9587774,-0.24941427,-0.24364972,0.17010537,2.1744416,-5.656934,-2.4050589,-5.256427,-6.571487,11.33026,-6.8045607,-0.11977541,2.9424393,0.5295656,0.36513716,0.48466966,-4.0619483,-6.427979,8.094993,-0.1340802,-6.0894494,1.6950623,2.6398518,0.44391993,-2.8896625,2.005326,0.21825552,7.258661,2.3961496,-3.2323556
微信图片_20251122072523_50_1274.jpg,1.7638794,17.556496,1.2731701,-6.93939,-11.987469,-8.469364,1.8411074,-6.000602,-3.041211,-0.25052598,-0.74657154,-3.5285525,1.8975918,3.132471,2.0346837,-4.832508,-0.59375405,-3.4057055,2.047657,0.41585562,-1.6689669,-4.080794,0.22359867,-3.6173992,-4.493222,1.9632379,-3.544647,-0.97024965,-0.0029420783,-0.7545026,-3.054325,1.4658997,-1.0859078,2.6393275,-2.4031007,-0.8039395,0.77128017,2.328362,0.78856105,-0.26079917,-1.7875934,0.23996732,-2.8553488,0.79886067,-1.4713686,0.9901565,2.9291778,1.4380627,-0.958848,-1.834282
微信图片_20251122072525_51_1274.jpg,20.589668,21.022297,0.98749447,-6.0794067,-10.514025,-6.9593554,10.303795,14.296007,9.906003,-1.0573378,-0.36755323,5.1476398,-2.5219922,1.9506575,4.143368,4.861322,-13.667912,19.952038,-7.965708,14.974258,-0.8274418,16.48358,-3.453582,-3.4274049,19.235708,-1.2485046,3.6050422,-8.7851095,-3.1783638,-7.667106,-1.2936138,-9.625842,3.5295184,1.0768818,-0.33781704,5.5342493,-3.3820648,-2.847572,-3.0225952,2.5611825,-1.4172636,-1.4879638,0.26414868,0.47527552,0.3209316,3.9690602,0.5529701,0.8985716,1.1393424,0.09443857
微信图片_20251122072526_52_1274.jpg,-6.0036087,3.1962922,-2.749494,-5.9848804,-5.9114103,1.2857882,-6.5352025,-0.36826763,-3.9652736,-1.8019831,-4.1654015,0.9675687,2.1690454,-0.23669691,0.8384456,-1.015482,-0.9300672,1.5450325,2.4386053,1.2158204,-1.3944978,0.10059725,-2.2636325,0.2294147,-1.6739448,-2.9289074,0.950469,-1.5018641,0.6217698,-0.48805422,1.4841022,1.8584914,-0.78894174,-1.1493425,-0.34900528,3.1735575,0.9846744,-0.13372141,1.3362167,1.443007,-1.8349084,0.6304361,-1.7131321,0.81070095,-1.5362406,2.411796,-2.2967274,-1.1589302,-0.996265,-2.4985971
微信图片_20251122072527_53_1274.jpg,-7.275337,-0.7542471,-3.9553022,-6.2050614,-4.5087686,3.1500642,-9.925493,-0.28387067,-3.5677462,-2.734808,0.61729425,-1.3657925,1.1778898,0.69304633,1.5610522,2.7043264,-2.64247,1.5871469,2.693102,3.4017086,-0.018076725,1.3474766,-0.7742115,-0.19196928,-2.579963,-2.8591108,1.9703633,-2.821054,0.6160335,1.711176,-1.3274133,2.3094134,4.1065226,-5.104864,1.4057862,3.5500147,5.6789846,-2.6357887,0.55184764,1.8451155,1.1094058,1.7372507,-1.4184899,-0.8856043,-1.4108479,-0.52575487,1.569801,-0.4413669,0.65728337,0.22655539
微信图片_20251122072528_54_1274.jpg,3.383041,7.5400834,-3.7327628,4.140558,-1.8856474,11.866098,-7.3947916,-8.598683,16.685535,-8.000232,-12.893582,8.763719,-1.7893494,7.7066884,-17.91557,14.634073,4.2490954,2.3973923,3.883893,8.18452,10.785261,10.588171,0.83802253,-8.693344,-14.269507,4.443653,5.721107,-5.24284,-3.02265,6.9660425,0.003281529,9.174063,5.909018,7.128549,-3.418186,-6.845799,-5.4181337,7.321749,-11.192324,1.2814336,-1.82493,1.6320523,3.9258056,0.6147703,1.8967872,0.69349796,-1.003933,2.2987902,0.7001398,-2.4112961
微信图片_20251122072530_55_1274.jpg,-2.2780564,5.368702,-2.4289927,-4.3675423,-0.03696051,4.9436975,-4.3802524,-1.7253852,-6.6132894,-5.7234817,-6.4663806,4.905129,3.459217,-0.5169363,-1.969164,-14.848033,-2.7837613,-5.5300255,-2.2275045,1.9374108,-8.521855,-2.3645232,-0.59797883,-4.7682605,-4.4127584,1.9011316,1.4884868,-0.035779994,2.4353824,-4.4053993,4.2232094,-5.686408,6.123799,-3.1872206,-6.8853803,-1.2234601,-0.06872405,-0.24131571,-3.3623965,13.241373,-0.71410584,-0.6087411,-0.6322212,5.490798,3.623651,-0.039083928,-0.98102665,0.27346605,-2.1320517,-0.43913606
微信图片_20251122072535_56_1274.jpg,4.42228,4.6752353,-10.356746,-0.85228544,12.81396,-0.32831815,-0.071339555,7.1854253,4.7606735,-15.006881,-3.6897812,-1.0406178,-3.05806,3.073394,8.3119545,3.4691246,-0.36513066,-9.416035,8.198038,11.179548,-2.166475,-6.3481917,-8.234842,5.908463,7.760098,-2.6913083,-3.063585,12.608253,7.0072694,-3.2812672,9.098252,-1.2457426,12.565803,8.121829,-10.036587,2.3767693,2.7211752,7.196592,1.215698,-6.397047,2.992029,-0.6816886,3.3184025,-0.17919174,0.041273598,-0.8851151,-1.361889,7.2209005,3.4200516,-1.8933268
微信图片_20251122072536_57_1274.jpg,-1.3835355,-1.6629223,-11.763464,3.0198348,3.939392,0.1522435,-1.3488225,0.56877196,1.7644988,-4.0469117,-9.122049,4.3369384,-2.2421205,1.1678396,2.7986858,-4.092136,-4.6549,-2.0491745,2.1463995,-4.952342,-0.6704754,-3.7337449,-6.9898896,-2.206803,4.3231,-2.397999,-0.6754942,2.9019306,6.3242106,1.5593082,2.9712517,-0.14603521,-2.988124,-2.7582533,-2.3980622,0.884003,7.9557033,0.7268469,0.8927075,4.2783976,-9.985728,-4.585354,0.6828166,5.8718996,9.185431,-0.82821834,-2.208338,-0.761547,5.897013,0.29880926
微信图片_20251122072537_58_1274.jpg,17.946266,2.3393147,-21.953676,81.924614,-13.542267,-13.990634,-7.6737943,1.4783275,-4.5652585,-4.242218,-1.2989076,-11.264038,4.994472,-0.9311077,3.8316128,-2.6142597,-2.8314366,0.99302006,-1.8535544,1.1693423,-1.430384,0.71616274,-3.9013374,-0.6445781,-3.4271624,-0.7402136,1.3449204,-1.8645792,-0.087174006,-0.52635556,-1.1481916,1.4029686,1.6693355,-0.6996896,0.23726359,-0.08375231,-2.2639554,-1.4247932,1.2881641,0.050033372,0.43137926,0.44058636,-1.7596046,-0.27910802,0.06040094,0.18234593,-0.20510867,-0.08799773,-0.70678717,-0.10970265
微信图片_20251122072538_59_1274.jpg,3.0459638,13.165726,5.2679105,-1.9819436,2.568316,-4.480612,-1.660611,-2.0303397,-2.2445703,4.5064783,-3.6928146,-7.3963156,-4.6427956,-3.1510873,2.4946637,-2.8747208,4.3784695,5.858072,-1.3150729,-0.61758435,1.845641,-0.37248084,-3.769633,0.794752,2.7172592,0.5600433,2.2731683,6.89226,1.0107943,1.3787113,0.30335823,-1.1720108,-5.7710404,0.80951446,5.9098835,-4.8538713,-12.270004,-0.52247524,0.13839522,10.368259,-6.307175,-1.7904856,4.642329,-5.090459,-8.309896,-4.697455,4.553474,-2.2513325,5.2992287,-0.71281785
微信图片_20251122072539_60_1274.jpg,1.749033,7.8503146,5.6598015,1.3559169,9.53182,5.4764433,-3.7941444,-3.208434,-8.626606,-1.1175096,-13.344767,2.7695546,6.6493073,-4.632845,-5.70982,-14.941732,-3.3503191,4.954414,-13.820778,6.2472587,-0.80781347,2.744646,11.869565,-2.0382905,-6.238599,15.257719,-5.8344035,1.1731236,7.387376,8.50959,14.251547,-12.687695,8.822777,3.2858193,8.330761,0.45826843,2.3352757,-3.583937,1.7587996,-8.485731,-1.6349424,-0.6247396,0.68876714,-3.9744384,-2.7780783,-1.1052083,-0.6964131,-1.7507896,-1.0230858,-0.876689
微信图片_20251122072540_61_1274.jpg,4.8841624,14.7498455,7.1991262,10.293559,23.040722,-2.5786946,-15.3003025,-22.20918,-1.1190145,31.853647,10.130878,22.091652,-1.1103605,18.431763,8.088498,-0.35010746,-14.163412,-12.843231,2.76983,0.66730237,-3.9943018,11.668567,-3.4150217,-2.6422877,3.3767452,0.912362,-2.535755,4.581614,-3.4537208,2.090675,1.3487943,2.6020038,-0.42728704,1.1994174,0.02203257,3.1471806,-0.8303854,0.6456041,1.6723838,-0.44151843,2.2199724,1.6834426,-1.9533967,-1.364728,-0.54421365,1.9248512,0.087503195,-0.886392,-0.3140646,1.2675629
微信图片_20251122072541_62_1274.jpg,-5.4592915,4.012598,0.7866123,-0.4446101,0.69686395,2.3343856,-7.4818234,-5.688865,-1.2314998,-1.2972043,-4.7534595,-1.5527847,-2.4523578,-0.8156345,-1.8328211,-0.39030704,2.1826284,4.1873374,-3.4108744,1.4877363,0.1587316,-2.1071775,0.6889252,1.3333935,1.1476543,1.5450357,-0.028560892,-1.088113,1.6916504,1.8486524,0.6699041,2.4237993,-0.4061954,2.556035,2.0217319,-1.2670462,-0.5264288,-1.5498321,2.9158516,-0.014360052,-0.33261317,-2.3487623,-3.2735963,-2.8121493,-0.71214056,7.4934654,0.1893222,3.9971025,2.1584384,1.0559199
微信图片_20251122072543_63_1274.jpg,-0.6145304,8.302767,6.402376,-1.5945544,16.452755,-3.205776,-10.194459,-1.6822888,-11.061226,-2.9288652,-0.00021219597,-8.258629,-5.5904984,1.6286324,1.9669127,-0.8126242,13.87976,1.5904545,-0.7613221,10.799761,-0.6129364,-2.886435,-7.063339,1.1108866,1.1170181,21.83802,4.114863,4.2080116,-9.906305,5.6999125,-13.458115,-4.541908,-2.898829,-8.432406,-10.33839,7.435315,0.27044603,0.059276275,-3.8539445,2.248716,-4.755405,-1.7918727,-2.4833176,-1.251453,7.0073543,0.44667414,-1.7941637,-5.25176,-1.8283619,-1.2610298
微信图片_20251122072544_64_1274.jpg,23.02668,10.425575,12.151487,4.037875,20.609806,19.279575,-6.910899,17.656408,11.439227,16.824236,-3.5283267,-17.783384,11.360772,-10.867153,-11.520793,-8.46412,-7.751253,0.4538196,20.356256,0.0039297966,7.766714,-6.688732,8.719696,-8.596556,2.729716,-7.6967406,-10.3365,-0.011849124,-9.643091,-1.7027339,-1.7718618,-0.37583536,3.7997093,-2.863472,1.2160952,3.48868,-0.7265362,1.200823,-1.6578991,-0.049950644,-2.6848376,-0.44953272,-1.8202301,-1.2474163,3.598106,1.3438746,1.9883453,0.3806428,-0.956402,0.24130541
微信图片_20251122072545_65_1274.jpg,15.816326,30.333471,14.216592,-1.2280427,1.3472894,-10.505582,13.651895,-5.762496,-7.2315965,10.680627,-20.761824,10.345215,25.406439,-19.07485,9.412195,22.584515,3.7461047,-4.377686,-2.4750624,-12.319564,-0.5685181,-8.587063,-2.1402473,2.4791076,-0.92650574,-1.8682147,7.3411107,-1.7857574,-0.9224141,2.1929657,0.5269234,-1.5194712,4.3691883,-0.95632625,-6.2396607,1.5830529,-0.6213564,-3.5972178,-1.8222831,-0.28763515,1.700635,-1.7075013,1.5807906,-0.64922315,0.52848876,-0.7722734,-0.14024028,-0.8151613,-0.86186093,0.83050567
微信图片_20251122072546_66_1274.jpg,-0.25745496,9.638036,2.5425584,-2.7605517,7.145476,-0.14392473,-9.306259,-6.6921763,3.1937408,2.0337188,-4.102201,-4.3977327,2.095984,-0.6214203,4.740808,-3.5663276,0.6566288,8.469659,-5.4835873,0.5582676,4.434588,5.768213,-3.1349726,5.1767163,1.6796901,-9.193114,-7.859586,-0.3005712,8.452558,3.1049979,9.47706,2.8578632,-10.303673,-11.031217,-2.8113523,-13.439738,-2.0216632,-4.575808,-3.6778142,6.811118,7.0119567,0.5827269,4.7116137,1.7306347,9.003584,-2.0471616,2.160422,4.0062146,-6.171374,-3.4855886
微信图片_20251122072547_67_1274.jpg,-2.6766882,7.071524,7.2212033,0.9732741,14.3837805,2.4534218,-12.286172,-5.8367486,-3.5952818,1.094704,2.043811,-7.25462,-2.3107383,0.7437662,-1.7160205,3.9633589,8.082193,3.51577,1.3838615,7.3167863,2.7546253,-6.564762,-0.72069496,-0.20288767,4.549222,1.1306378,6.9913893,-3.385161,-5.0454507,-4.3669624,-1.4167581,-0.97305065,-5.28027,4.332842,-1.5328895,-4.4154797,0.69501,-7.161955,2.3541262,-3.756648,8.237603,-7.1315346,3.043725,4.8251605,-5.4061575,0.3065066,1.0114026,6.2147565,7.364393,4.6311655
微信图片_20251122072549_68_1274.jpg,11.8086,17.622086,5.8363056,-5.720953,-7.484168,-6.2785497,5.172394,-0.9856477,6.769867,2.4818733,2.806721,-12.767946,-17.076012,0.5103863,-3.4607797,-0.29097536,0.27530274,-5.2151375,0.9599292,-9.772006,2.142695,-3.3759406,0.673292,-2.4707975,3.2008867,3.0699427,13.627783,0.64235014,9.662636,5.0132365,14.01763,8.36674,2.5936637,-1.5708148,2.6062608,14.960475,-9.593094,-0.27197695,-0.51644546,2.760282,-1.3008218,7.5586925,-8.143449,3.6370332,2.0886893,0.12019231,5.030186,0.37141794,-0.38519144,0.9065692
微信图片_20251122072550_69_1274.jpg,1.8158095,15.693127,6.9267664,-4.568788,-2.8875258,-3.909969,-8.245282,-7.430551,1.56979,2.6742556,-5.7232776,-11.061726,0.051172774,-1.2402041,0.55429715,-0.4603333,6.477478,5.5846295,0.49269038,4.542592,10.589392,2.6055908,-4.133074,4.194082,0.4380029,-5.225706,-1.1829218,4.0317655,2.3995419,4.1413736,1.7145,-1.3238834,-7.185484,-0.8360553,3.4119182,7.5284796,-1.9762378,8.437586,10.73378,-2.7625306,5.436152,6.9796233,8.913389,-3.202806,0.86267304,-1.7459352,-9.311967,-3.4609034,6.470791,-1.4304801
微信图片_20251122072551_70_1274.jpg,6.5875344,16.028538,6.794813,0.5214529,36.31488,-3.599067,-0.38070473,10.60256,-6.338363,-17.261162,2.300749,-6.444107,-3.8059766,-10.9549465,2.1672964,5.2091217,5.6428146,-7.0396104,-7.4391947,-13.558235,-5.8252063,25.01939,1.0958368,5.1606455,-6.759379,-1.8302822,-8.516886,-5.517283,1.1942949,-8.367748,-4.1582875,4.894189,-1.5398241,4.6983314,3.3613005,3.607904,5.874851,5.5878253,0.36007077,3.6623027,-2.562128,2.554288,-2.0173671,-1.7804898,-0.5523873,0.42629388,0.38193867,0.19309676,1.3958056,-1.8347389
微信图片_20251122072552_71_1274.jpg,26.679682,9.881508,13.424188,11.425356,-13.704328,40.82436,19.404291,-7.206617,-29.277443,-3.094851,2.5553088,11.851892,-25.637266,-15.016784,8.191799,-0.7416016,-0.9464247,-0.7904806,6.652533,4.9229836,5.939325,1.0882194,0.5343272,-4.612631,-0.2894718,-2.383286,-2.7220864,0.28205103,-0.030526064,0.13299488,-0.39238065,1.4301525,-3.1413682,-0.80670124,-1.7918993,-1.7714643,0.8392201,0.7379157,0.6719851,-1.0740967,2.0401578,-0.014035385,-0.16719113,0.04811494,0.022605514,-0.21153592,-0.23052195,0.37083545,-0.58310914,-0.6352239
微信图片_20251122072553_72_1274.jpg,0.81757015,6.904189,6.17598,-0.92918354,21.095156,-0.22693838,-6.8040695,2.4056923,-1.1978341,-7.51641,1.011797,-12.096728,-6.0440207,0.18361352,0.7076884,-1.0725336,2.3617682,-4.8950815,-2.6156988,-0.3004646,-0.961128,2.1373541,1.18869,-4.6097655,3.909713,0.07742953,6.7085905,-0.9445177,-0.83928066,-2.2251987,4.966311,5.2525563,-0.8797118,1.5558751,-2.8709047,-5.7060056,-3.2315507,-9.32152,-1.2190896,-8.55248,3.6955347,-5.823073,-1.5294944,9.083075,-7.325042,-0.4477132,3.876167,-2.1698735,-6.402961,5.88841
微信图片_20251122072555_73_1274.jpg,-2.2122493,2.0759168,8.007527,2.7882528,16.741407,-3.9318106,-2.3210723,0.5379641,-4.9614315,2.819775,4.4267793,-1.0576814,-6.8059297,6.3218555,9.675669,8.595408,-4.799624,1.7447093,6.066357,2.6968148,1.3113886,-14.230157,5.219232,8.47165,-0.49553853,2.526367,9.556963,-12.953276,4.303562,-0.6380356,-2.3758872,-7.9547124,2.3473835,1.0596622,16.327045,-9.944981,1.5258693,11.128776,-0.68536526,3.9475293,-5.976748,-1.9927948,-2.940151,4.0417547,4.5962267,-2.4474425,1.3112406,3.6554282,-0.80709404,-3.1148884
微信图片_20251122072556_74_1274.jpg,13.718059,10.606416,6.8755536,6.111375,-0.6916202,4.8547635,-1.2836088,-1.9177231,17.736828,14.929423,3.7454274,0.517928,-21.602686,-1.7830524,-18.41184,-0.8993363,-3.7338896,9.818562,-1.5055395,-11.938873,-8.849817,-6.311879,-5.2987704,20.514462,-10.102321,-0.2684306,-0.9220443,0.43396023,6.6203194,-6.1072044,-4.704858,-8.092244,4.8817353,-0.8818748,-10.162721,-1.0323538,4.072114,-3.0788908,-2.0851793,-0.9344169,-0.35483286,-2.244995,3.7236547,-2.0186312,-4.5268598,0.3696931,-1.5347048,-2.3182037,-0.38215828,-0.46372744
微信图片_20251122072557_75_1274.jpg,-5.9125104,-1.6687156,2.4215734,2.637451,-1.1982968,1.3528168,-2.2551875,1.3268827,-0.891912,0.75428444,-1.530852,3.2060497,-2.0327349,-2.9067748,-5.1974506,3.4569407,-3.243263,2.5932376,1.4540551,-3.4787793,-2.650608,-1.8909947,2.2377937,2.6461494,-0.98941,0.057794414,5.5066633,-10.08165,1.8036101,1.0081153,2.1977308,3.0387485,-1.819173,1.2354605,1.2392203,-1.3628992,2.7578745,2.8196456,8.819924,-3.3742707,2.1604006,-2.787336,-0.94482684,2.5462317,3.2045255,14.688807,-7.825781,-2.5247722,0.94919723,2.1444094
微信图片_20251122072558_76_1274.png,10.39018,3.4016535,-9.191592,-0.83845544,-3.6639502,13.476227,-6.660973,1.151863,36.78778,-1.9000022,12.3333025,7.1523223,-1.3532596,-15.408046,30.70559,-10.380087,8.347047,0.4586593,-9.131906,-1.671566,0.7645819,-5.1778173,0.65749663,2.4934597,-3.1889017,4.5231214,-0.21830256,-4.412066,-11.143128,8.546609,3.0053244,1.7846079,-0.041976944,3.9135313,-0.8390333,-1.0796969,2.7328446,2.085117,1.1798037,1.1289824,-0.24149767,2.1005692,-0.98021847,1.2049081,-1.7819302,0.7637769,-0.6582663,-0.74309045,-1.1872364,0.74140584
微信图片_20251122072559_77_1274.png,-2.5537045,-7.1172047,-22.37012,0.9378921,14.7914095,0.23364411,16.461226,-14.071537,5.386927,1.7878188,-8.003047,-2.7795703,-5.7924805,-0.47224772,-1.8787879,-4.6190877,5.8639603,1.820583,-2.012888,-6.109369,-4.9106536,-2.748218,-5.5978737,-8.593763,13.507674,-2.4350805,-6.6233945,-6.335833,7.0719814,6.6401153,-12.854033,-3.117534,5.7764077,-1.5031618,3.970152,-2.2264633,-1.8159915,2.5368292,-8.137484,-6.2985697,8.858794,9.8646965,-0.38278806,0.95280296,1.6923064,-4.4765162,-3.1377015,-0.85212404,-2.6669939,3.563707
微信图片_20251122072600_78_1274.png,-6.7213116,0.3424431,-5.519799,-5.786697,-1.6092829,2.6219282,-3.8734355,-6.600035,-1.8150358,1.5664983,-3.8772647,-2.1048737,0.23955067,-0.7210724,2.427042,-4.348147,0.32939473,0.2610735,-1.4665416,-2.7379978,2.046078,-1.8804723,-4.914087,-2.8099937,-1.8631656,-0.8809654,-0.14630468,-2.9208815,1.623438,-4.7266774,-0.6442302,2.3586464,-0.5504501,0.3528651,1.8270938,1.761491,-2.7350495,1.1386203,0.5925085,0.018843265,-4.3345284,-1.9350853,0.017319256,-4.1278334,-4.040129,1.0925585,-3.093942,0.89696544,-3.7820425,-3.4610612
微信图片_20251122072602_79_1274.png,-1.3757523,-3.5823097,-10.669278,-4.5071616,-3.636033,5.8347545,-5.5421095,0.58295804,1.7517554,2.757699,4.0757613,1.32638,1.6389422,-3.1492565,4.161478,2.1909997,-6.0622735,-0.6673568,-0.15390088,-0.027106436,0.6360431,2.6546242,-4.836352,-4.3868694,-5.292158,-0.6162634,6.048841,-1.7824191,4.251453,-7.7017474,-3.5713692,0.82994944,0.5375111,2.891761,1.9660962,3.8316205,-5.322598,-1.3198535,3.9140584,-8.155814,-6.628904,-5.6149187,11.0325775,1.4670076,2.2078521,-13.216992,2.9650536,-2.4184322,-6.6818786,-5.5051827
微信图片_20251122072603_80_1274.png,6.809924,-11.338696,-23.29507,-0.06989223,21.655241,-2.4675505,33.036083,-21.097256,7.8395715,3.6923106,7.0763426,-6.525852,6.4548717,-6.922314,-4.4883637,0.18361074,-1.2458616,1.6455001,-2.0289037,22.932722,-7.972919,0.34435222,12.784266,6.6407557,-7.258593,-6.4338536,6.7869534,3.3580818,1.7805353,-1.0722816,1.6341256,7.012688,-4.8825254,-2.9076812,-1.2310715,4.4409614,2.5324998,0.6776265,1.9061141,2.9631033,-1.384846,-4.6024427,-0.68790054,-0.8309959,1.7515191,-0.17759338,2.148392,-4.201778,-0.8654978,0.25303885
微信图片_20251122072604_81_1274.png,-4.634229,1.9222153,-0.48615932,2.1073925,-8.391016,2.4881985,-8.99792,-1.0055395,-2.1995072,-0.11091391,5.822112,2.3344455,3.053328,-4.090613,-3.089461,1.2420802,4.7838435,-0.6581694,-4.94951,-1.0369304,-5.4291105,-2.7298987,12.013025,2.4320889,9.977473,-3.215014,1.393802,8.488195,2.936911,1.9478197,-6.824065,-0.5375119,-3.1797097,12.768289,-1.106533,-1.1602304,-0.15367852,0.6975894,-4.660532,0.46533185,1.8265976,0.9913172,-0.70016235,-5.670751,5.0771356,3.057096,6.373414,2.0720315,-0.18578774,-4.4547963
